product_id,path_id,step_seq,step_name,tool_group_id,run_time_hr,batch_size,visit_count,route_version
64L_NAND_A,default,62,DEPO_step_062,DEPO_01,0.5664,1,1,current
64L_NAND_A,default,63,LITHO_step_063,LITHO_05,0.2892,1,1,current
64L_NAND_A,default,64,ETCH_step_064,ETCH_05,0.4812,1,1,current
64L_NAND_A,default,65,WET_step_065,WET_02,0.4779,25,1,current
64L_NAND_A,default,66,METRO_step_066,METRO_01,0.3645,1,1,current
64L_NAND_A,default,67,IMPL_step_067,IMPL_01,0.4411,100,1,current
64L_NAND_A,default,68,DIFF_step_068,DIFF_03,0.2748,1,1,current
64L_NAND_A,default,69,CMP_step_069,CMP_03,0.5278,1,1,current
64L_NAND_A,default,70,METRO_step_070,METRO_03,0.3784,1,1,current
64L_NAND_B,default,1,DEPO_step_001,DEPO_01,0.3419,1,1,current
64L_NAND_B,default,2,LITHO_step_002,LITHO_06,0.5479,1,1,current
64L_NAND_B,default,3,ETCH_step_003,ETCH_05,0.3238,1,1,current
64L_NAND_B,default,4,WET_step_004,WET_03,0.2622,100,1,current
64L_NAND_B,default,5,METRO_step_005,METRO_03,0.2508,1,1,current
64L_NAND_B,default,6,DEPO_step_006,DEPO_02,0.4798,25,1,current
64L_NAND_B,default,7,LITHO_step_007,LITHO_06,0.2724,1,1,current
64L_NAND_B,default,8,ETCH_step_008,ETCH_06,0.6772,1,1,current
64L_NAND_B,default,9,WET_step_009,WET_04,0.2142,1,1,current
64L_NAND_B,default,10,METRO_step_010,METRO_04,0.6654,1,1,current
64L_NAND_B,default,11,IMPL_step_011,IMPL_01,0.4261,1,1,current
64L_NAND_B,default,12,DIFF_step_012,DIFF_04,0.3886,1,1,current
64L_NAND_B,default,13,CMP_step_013,CMP_03,0.3397,1,1,current
64L_NAND_B,default,14,METRO_step_014,METRO_02,0.4509,1,1,current
64L_NAND_B,default,15,DEPO_step_015,DEPO_03,0.3955,1,1,current
64L_NAND_B,default,16,LITHO_step_016,LITHO_08,0.5569,1,1,current
64L_NAND_B,default,17,ETCH_step_017,ETCH_07,0.4139,1,1,current
64L_NAND_B,default,18,WET_step_018,WET_05,0.4184,100,1,current
64L_NAND_B,default,19,METRO_step_019,METRO_02,0.3587,1,1,current
64L_NAND_B,default,20,DEPO_step_020,DEPO_04,0.3932,1,1,current
64L_NAND_B,default,21,LITHO_step_021,LITHO_01,0.4387,1,1,current
64L_NAND_B,default,22,ETCH_step_022,ETCH_08,0.2395,1,1,current
64L_NAND_B,default,23,WET_step_023,WET_07,0.2669,1,1,current
64L_NAND_B,default,24,METRO_step_024,METRO_03,0.4999,1,1,current
64L_NAND_B,default,25,IMPL_step_025,IMPL_03,0.421,1,1,current
64L_NAND_B,default,26,DIFF_step_026,DIFF_04,0.3785,100,1,current
64L_NAND_B,default,27,CMP_step_027,CMP_05,0.4022,1,1,current
64L_NAND_B,default,28,METRO_step_028,METRO_04,0.444,1,1,current
64L_NAND_B,default,29,DEPO_step_029,DEPO_05,0.3402,25,1,current
64L_NAND_B,default,30,LITHO_step_030,LITHO_02,0.3167,1,1,current
64L_NAND_B,default,31,ETCH_step_031,ETCH_10,0.4242,1,1,current
64L_NAND_B,default,32,WET_step_032,WET_07,0.2983,25,1,current
64L_NAND_B,default,33,METRO_step_033,METRO_01,0.4521,1,1,current
64L_NAND_B,default,34,DEPO_step_034,DEPO_06,0.24,100,1,current
64L_NAND_B,default,35,LITHO_step_035,LITHO_03,0.5447,1,1,current
64L_NAND_B,default,36,ETCH_step_036,ETCH_11,0.4609,1,1,current
64L_NAND_B,default,37,WET_step_037,WET_01,0.4319,1,1,current
64L_NAND_B,default,38,METRO_step_038,METRO_03,0.5371,1,1,current
64L_NAND_B,default,39,IMPL_step_039,IMPL_04,0.6593,25,1,current
64L_NAND_B,default,40,DIFF_step_040,DIFF_05,0.5423,25,1,current
64L_NAND_B,default,41,CMP_step_041,CMP_06,0.2303,1,1,current
64L_NAND_B,default,42,METRO_step_042,METRO_03,0.2725,1,1,current
64L_NAND_B,default,43,DEPO_step_043,DEPO_07,0.3316,25,1,current
64L_NAND_B,default,44,LITHO_step_044,LITHO_03,0.4031,1,1,current
64L_NAND_B,default,45,ETCH_step_045,ETCH_11,0.4672,1,1,current
64L_NAND_B,default,46,WET_step_046,WET_02,0.3217,25,1,current
64L_NAND_B,default,47,METRO_step_047,METRO_01,0.4231,1,1,current
64L_NAND_B,default,48,DEPO_step_048,DEPO_09,0.3189,100,1,current
64L_NAND_B,default,49,LITHO_step_049,LITHO_05,0.333,1,1,current
64L_NAND_B,default,50,ETCH_step_050,ETCH_01,0.2623,1,1,current
64L_NAND_B,default,51,WET_step_051,WET_04,0.3032,1,1,current
64L_NAND_B,default,52,METRO_step_052,METRO_01,0.2667,1,1,current
64L_NAND_B,default,53,IMPL_step_053,IMPL_04,0.2985,25,1,current
64L_NAND_B,default,54,DIFF_step_054,DIFF_07,0.5487,1,1,current
64L_NAND_B,default,55,CMP_step_055,CMP_01,0.3009,1,1,current
64L_NAND_B,default,56,METRO_step_056,METRO_03,0.8811,1,1,current
64L_NAND_B,default,57,DEPO_step_057,DEPO_10,0.4638,25,1,current
64L_NAND_B,default,58,LITHO_step_058,LITHO_06,0.4228,1,1,current
64L_NAND_B,default,59,ETCH_step_059,ETCH_01,0.3092,1,1,current
64L_NAND_B,default,60,WET_step_060,WET_05,0.4935,25,1,current
64L_NAND_B,default,61,METRO_step_061,METRO_04,0.3366,1,1,current
64L_NAND_B,default,62,DEPO_step_062,DEPO_01,0.4149,25,1,current
64L_NAND_B,default,63,LITHO_step_063,LITHO_06,0.8622,1,1,current
64L_NAND_B,default,64,ETCH_step_064,ETCH_03,0.3886,1,1,current
64L_NAND_B,default,65,WET_step_065,WET_05,0.5647,1,1,current
64L_NAND_B,default,66,METRO_step_066,METRO_04,0.3239,1,1,current
64L_NAND_B,default,67,IMPL_step_067,IMPL_05,0.3958,25,1,current
64L_NAND_B,default,68,DIFF_step_068,DIFF_07,0.6804,100,1,current
64L_NAND_B,default,69,CMP_step_069,CMP_02,0.3314,1,1,current
64L_NAND_B,default,70,METRO_step_070,METRO_01,0.689,1,1,current
64L_NAND_C,default,1,DEPO_step_001,DEPO_01,0.4946,100,1,current
64L_NAND_C,default,2,LITHO_step_002,LITHO_08,0.3379,1,1,current
64L_NAND_C,default,3,ETCH_step_003,ETCH_03,0.4836,1,1,current
64L_NAND_C,default,4,WET_step_004,WET_07,0.5355,25,1,current
64L_NAND_C,default,5,METRO_step_005,METRO_03,0.482,1,1,current
64L_NAND_C,default,6,DEPO_step_006,DEPO_02,0.2497,25,1,current
64L_NAND_C,default,7,LITHO_step_007,LITHO_01,0.3216,1,1,current
64L_NAND_C,default,8,ETCH_step_008,ETCH_05,0.3714,1,1,current
64L_NAND_C,default,9,WET_step_009,WET_07,0.3912,100,1,current
64L_NAND_C,default,10,METRO_step_010,METRO_03,0.4819,1,1,current
64L_NAND_C,default,11,IMPL_step_011,IMPL_01,0.4219,100,1,current
64L_NAND_C,default,12,DIFF_step_012,DIFF_01,0.268,1,1,current
64L_NAND_C,default,13,CMP_step_013,CMP_02,0.4483,1,1,current
64L_NAND_C,default,14,METRO_step_014,METRO_01,0.4804,1,1,current
64L_NAND_C,default,15,DEPO_step_015,DEPO_04,0.4731,1,1,current
64L_NAND_C,default,16,LITHO_step_016,LITHO_02,0.5532,1,1,current
64L_NAND_C,default,17,ETCH_step_017,ETCH_05,0.5137,1,1,current
64L_NAND_C,default,18,WET_step_018,WET_02,0.4591,100,1,current
64L_NAND_C,default,19,METRO_step_019,METRO_01,0.3917,1,1,current
64L_NAND_C,default,20,DEPO_step_020,DEPO_05,0.243,1,1,current
64L_NAND_C,default,21,LITHO_step_021,LITHO_02,0.455,1,1,current
64L_NAND_C,default,22,ETCH_step_022,ETCH_07,0.4257,1,1,current
64L_NAND_C,default,23,WET_step_023,WET_03,0.434,25,1,current
64L_NAND_C,default,24,METRO_step_024,METRO_03,0.2727,1,1,current
64L_NAND_C,default,25,IMPL_step_025,IMPL_02,0.2892,1,1,current
64L_NAND_C,default,26,DIFF_step_026,DIFF_01,0.5486,100,1,current
64L_NAND_C,default,27,CMP_step_027,CMP_04,0.3953,1,1,current
64L_NAND_C,default,28,METRO_step_028,METRO_03,0.4907,1,1,current
64L_NAND_C,default,29,DEPO_step_029,DEPO_05,0.4034,100,1,current
64L_NAND_C,default,30,LITHO_step_030,LITHO_03,0.4036,1,1,current
64L_NAND_C,default,31,ETCH_step_031,ETCH_07,0.53,1,1,current
64L_NAND_C,default,32,WET_step_032,WET_03,0.3426,25,1,current
64L_NAND_C,default,33,METRO_step_033,METRO_01,0.4117,1,1,current
64L_NAND_C,default,34,DEPO_step_034,DEPO_07,0.3482,25,1,current
64L_NAND_C,default,35,LITHO_step_035,LITHO_04,0.3511,1,1,current
64L_NAND_C,default,36,ETCH_step_036,ETCH_09,0.3646,1,1,current
64L_NAND_C,default,37,WET_step_037,WET_05,0.4276,100,1,current
64L_NAND_C,default,38,METRO_step_038,METRO_02,0.3465,1,1,current
64L_NAND_C,default,39,IMPL_step_039,IMPL_03,0.583,1,1,current
64L_NAND_C,default,40,DIFF_step_040,DIFF_02,0.3058,1,1,current
64L_NAND_C,default,41,CMP_step_041,CMP_04,0.3782,1,1,current
64L_NAND_C,default,42,METRO_step_042,METRO_02,0.3506,1,1,current
64L_NAND_C,default,43,DEPO_step_043,DEPO_08,0.6174,25,1,current
64L_NAND_C,default,44,LITHO_step_044,LITHO_06,0.4243,1,1,current
64L_NAND_C,default,45,ETCH_step_045,ETCH_10,0.5451,1,1,current
64L_NAND_C,default,46,WET_step_046,WET_06,0.2562,25,1,current
64L_NAND_C,default,47,METRO_step_047,METRO_04,0.4334,1,1,current
64L_NAND_C,default,48,DEPO_step_048,DEPO_08,0.5224,100,1,current
64L_NAND_C,default,49,LITHO_step_049,LITHO_06,0.41,1,1,current
64L_NAND_C,default,50,ETCH_step_050,ETCH_11,0.5507,1,1,current
64L_NAND_C,default,51,WET_step_051,WET_07,0.3425,1,1,current
64L_NAND_C,default,52,METRO_step_052,METRO_01,0.6105,1,1,current
64L_NAND_C,default,53,IMPL_step_053,IMPL_05,0.7972,100,1,current
64L_NAND_C,default,54,DIFF_step_054,DIFF_04,0.3587,1,1,current
64L_NAND_C,default,55,CMP_step_055,CMP_05,0.35,1,1,current
64L_NAND_C,default,56,METRO_step_056,METRO_02,0.6186,1,1,current
64L_NAND_C,default,57,DEPO_step_057,DEPO_09,0.6425,1,1,current
64L_NAND_C,default,58,LITHO_step_058,LITHO_07,0.3419,1,1,current
64L_NAND_C,default,59,ETCH_step_059,ETCH_12,0.3526,1,1,current
64L_NAND_C,default,60,WET_step_060,WET_07,0.3676,1,1,current
64L_NAND_C,default,61,METRO_step_061,METRO_03,0.2672,1,1,current
64L_NAND_C,default,62,DEPO_step_062,DEPO_01,0.3036,25,1,current
64L_NAND_C,default,63,LITHO_step_063,LITHO_08,0.296,1,1,current
64L_NAND_C,default,64,ETCH_step_064,ETCH_12,0.3177,1,1,current
64L_NAND_C,default,65,WET_step_065,WET_02,0.3959,100,1,current
64L_NAND_C,default,66,METRO_step_066,METRO_04,0.4291,1,1,current
64L_NAND_C,default,67,IMPL_step_067,IMPL_05,0.6369,1,1,current
64L_NAND_C,default,68,DIFF_step_068,DIFF_05,0.2965,100,1,current
64L_NAND_C,default,69,CMP_step_069,CMP_06,0.5374,1,1,current
64L_NAND_C,default,70,METRO_step_070,METRO_01,0.3751,1,1,current
128L_NAND_A,default,1,DEPO_step_001,DEPO_01,0.3941,25,1,current
128L_NAND_A,default,2,LITHO_step_002,LITHO_01,0.4898,1,1,current
128L_NAND_A,default,3,ETCH_step_003,ETCH_02,0.2856,1,1,current
128L_NAND_A,default,4,WET_step_004,WET_02,0.4486,25,1,current
128L_NAND_A,default,5,METRO_step_005,METRO_01,0.4205,1,1,current
128L_NAND_A,default,6,DEPO_step_006,DEPO_03,0.4637,100,1,current
128L_NAND_A,default,7,LITHO_step_007,LITHO_03,0.4362,1,1,current
128L_NAND_A,default,8,ETCH_step_008,ETCH_03,0.8355,1,1,current
128L_NAND_A,default,9,WET_step_009,WET_04,0.3303,25,1,current
128L_NAND_A,default,10,METRO_step_010,METRO_02,0.3411,1,1,current
128L_NAND_A,default,11,IMPL_step_011,IMPL_02,0.3318,1,1,current
128L_NAND_A,default,12,DIFF_step_012,DIFF_06,0.3386,1,1,current
128L_NAND_A,default,13,CMP_step_013,CMP_02,0.3304,1,1,current
128L_NAND_A,default,14,METRO_step_014,METRO_04,0.5714,1,1,current
128L_NAND_A,default,15,DEPO_step_015,DEPO_03,0.6125,25,1,current
128L_NAND_A,default,16,LITHO_step_016,LITHO_03,0.3371,1,1,current
128L_NAND_A,default,17,ETCH_step_017,ETCH_03,0.3116,1,1,current
128L_NAND_A,default,18,WET_step_018,WET_05,0.4608,100,1,current
128L_NAND_A,default,19,METRO_step_019,METRO_01,0.3389,1,1,current
128L_NAND_A,default,20,DEPO_step_020,DEPO_04,0.4836,25,1,current
128L_NAND_A,default,21,LITHO_step_021,LITHO_05,0.4251,1,1,current
128L_NAND_A,default,22,ETCH_step_022,ETCH_05,0.2538,1,1,current
128L_NAND_A,default,23,WET_step_023,WET_05,0.6363,25,1,current
128L_NAND_A,default,24,METRO_step_024,METRO_01,0.6856,1,1,current
128L_NAND_A,default,25,IMPL_step_025,IMPL_02,0.3328,100,1,current
128L_NAND_A,default,26,DIFF_step_026,DIFF_06,0.3561,100,1,current
128L_NAND_A,default,27,CMP_step_027,CMP_02,0.4358,1,1,current
128L_NAND_A,default,28,METRO_step_028,METRO_03,0.4422,1,1,current
128L_NAND_A,default,29,DEPO_step_029,DEPO_06,0.4874,100,1,current
128L_NAND_A,default,30,LITHO_step_030,LITHO_05,0.7311,1,1,current
128L_NAND_A,default,31,ETCH_step_031,ETCH_05,0.3793,1,1,current
128L_NAND_A,default,32,WET_step_032,WET_06,0.3148,1,1,current
128L_NAND_A,default,33,METRO_step_033,METRO_04,0.2645,1,1,current
128L_NAND_A,default,34,DEPO_step_034,DEPO_06,0.3212,1,1,current
128L_NAND_A,default,35,LITHO_step_035,LITHO_06,0.396,1,1,current
128L_NAND_A,default,36,ETCH_step_036,ETCH_06,0.6853,1,1,current
128L_NAND_A,default,37,WET_step_037,WET_07,0.3425,100,1,current
128L_NAND_A,default,38,METRO_step_038,METRO_01,0.4278,1,1,current
128L_NAND_A,default,39,IMPL_step_039,IMPL_04,0.398,100,1,current
128L_NAND_A,default,40,DIFF_step_040,DIFF_08,0.5713,100,1,current
128L_NAND_A,default,41,CMP_step_041,CMP_04,0.8537,1,1,current
128L_NAND_A,default,42,METRO_step_042,METRO_02,0.3411,1,1,current
128L_NAND_A,default,43,DEPO_step_043,DEPO_07,0.3454,25,1,current
128L_NAND_A,default,44,LITHO_step_044,LITHO_07,0.5471,1,1,current
128L_NAND_A,default,45,ETCH_step_045,ETCH_08,0.4908,1,1,current
128L_NAND_A,default,46,WET_step_046,WET_02,0.6961,100,1,current
128L_NAND_A,default,47,METRO_step_047,METRO_03,0.4766,1,1,current
128L_NAND_A,default,48,DEPO_step_048,DEPO_09,0.3591,100,1,current
128L_NAND_A,default,49,LITHO_step_049,LITHO_08,0.4775,1,1,current
128L_NAND_A,default,50,ETCH_step_050,ETCH_09,0.5578,1,1,current
128L_NAND_A,default,51,WET_step_051,WET_02,0.5116,25,1,current
128L_NAND_A,default,52,METRO_step_052,METRO_04,0.4657,1,1,current
128L_NAND_A,default,53,IMPL_step_053,IMPL_05,0.5509,1,1,current
128L_NAND_A,default,54,DIFF_step_054,DIFF_08,0.5681,25,1,current
128L_NAND_A,default,55,CMP_step_055,CMP_05,0.6055,1,1,current
128L_NAND_A,default,56,METRO_step_056,METRO_04,0.4859,1,1,current
128L_NAND_A,default,57,DEPO_step_057,DEPO_09,0.3804,100,1,current
128L_NAND_A,default,58,LITHO_step_058,LITHO_02,0.418,1,1,current
128L_NAND_A,default,59,ETCH_step_059,ETCH_10,0.5745,1,1,current
128L_NAND_A,default,60,WET_step_060,WET_03,0.3131,25,1,current
128L_NAND_A,default,61,METRO_step_061,METRO_01,0.4468,1,1,current
128L_NAND_A,default,62,DEPO_step_062,DEPO_01,0.3555,100,1,current
128L_NAND_A,default,63,LITHO_step_063,LITHO_03,0.4035,1,1,current
128L_NAND_A,default,64,ETCH_step_064,ETCH_10,0.587,1,1,current
128L_NAND_A,default,65,WET_step_065,WET_04,0.4236,25,1,current
128L_NAND_A,default,66,METRO_step_066,METRO_02,0.4056,1,1,current
128L_NAND_A,default,67,IMPL_step_067,IMPL_01,0.266,100,1,current
128L_NAND_A,default,68,DIFF_step_068,DIFF_01,0.5004,100,1,current
128L_NAND_A,default,69,CMP_step_069,CMP_05,0.4855,1,1,current
128L_NAND_A,default,70,METRO_step_070,METRO_03,0.7654,1,1,current
128L_NAND_B,default,1,DEPO_step_001,DEPO_01,0.3647,100,1,current
128L_NAND_B,default,2,LITHO_step_002,LITHO_04,0.4272,1,1,current
128L_NAND_B,default,3,ETCH_step_003,ETCH_12,0.4311,1,1,current
128L_NAND_B,default,4,WET_step_004,WET_05,0.6421,25,1,current
128L_NAND_B,default,5,METRO_step_005,METRO_01,0.3887,1,1,current
128L_NAND_B,default,6,DEPO_step_006,DEPO_03,0.4349,25,1,current
128L_NAND_B,default,7,LITHO_step_007,LITHO_05,0.48,1,1,current
128L_NAND_B,default,8,ETCH_step_008,ETCH_01,0.423,1,1,current
128L_NAND_B,default,9,WET_step_009,WET_06,0.3499,100,1,current
128L_NAND_B,default,10,METRO_step_010,METRO_02,0.424,1,1,current
128L_NAND_B,default,11,IMPL_step_011,IMPL_01,0.552,25,1,current
128L_NAND_B,default,12,DIFF_step_012,DIFF_02,0.294,100,1,current
128L_NAND_B,default,13,CMP_step_013,CMP_01,0.4163,1,1,current
128L_NAND_B,default,14,METRO_step_014,METRO_03,0.3242,1,1,current
128L_NAND_B,default,15,DEPO_step_015,DEPO_04,0.5725,100,1,current
128L_NAND_B,default,16,LITHO_step_016,LITHO_05,0.2533,1,1,current
128L_NAND_B,default,17,ETCH_step_017,ETCH_02,0.3383,1,1,current
128L_NAND_B,default,18,WET_step_018,WET_07,0.4479,100,1,current
128L_NAND_B,default,19,METRO_step_019,METRO_03,0.6398,1,1,current
128L_NAND_B,default,20,DEPO_step_020,DEPO_05,0.3922,25,1,current
128L_NAND_B,default,21,LITHO_step_021,LITHO_07,0.3386,1,1,current
128L_NAND_B,default,22,ETCH_step_022,ETCH_02,0.7033,1,1,current
128L_NAND_B,default,23,WET_step_023,WET_01,0.2591,25,1,current
128L_NAND_B,default,24,METRO_step_024,METRO_01,0.2068,1,1,current
128L_NAND_B,default,25,IMPL_step_025,IMPL_03,0.4564,1,1,current
128L_NAND_B,default,26,DIFF_step_026,DIFF_03,0.3441,100,1,current
128L_NAND_B,default,27,CMP_step_027,CMP_02,0.2944,1,1,current
128L_NAND_B,default,28,METRO_step_028,METRO_02,0.4947,1,1,current
128L_NAND_B,default,29,DEPO_step_029,DEPO_05,0.4304,25,1,current
128L_NAND_B,default,30,LITHO_step_030,LITHO_08,0.3377,1,1,current
128L_NAND_B,default,31,ETCH_step_031,ETCH_03,0.2724,1,1,current
128L_NAND_B,default,32,WET_step_032,WET_02,0.5197,25,1,current
128L_NAND_B,default,33,METRO_step_033,METRO_03,0.4862,1,1,current
128L_NAND_B,default,34,DEPO_step_034,DEPO_06,0.3883,1,1,current
128L_NAND_B,default,35,LITHO_step_035,LITHO_08,0.6961,1,1,current
128L_NAND_B,default,36,ETCH_step_036,ETCH_04,0.2902,1,1,current
128L_NAND_B,default,37,WET_step_037,WET_03,0.2531,25,1,current
128L_NAND_B,default,38,METRO_step_038,METRO_03,0.325,1,1,current
128L_NAND_B,default,39,IMPL_step_039,IMPL_03,0.3946,100,1,current
128L_NAND_B,default,40,DIFF_step_040,DIFF_05,0.4303,100,1,current
128L_NAND_B,default,41,CMP_step_041,CMP_02,0.3721,1,1,current
128L_NAND_B,default,42,METRO_step_042,METRO_01,0.4446,1,1,current
128L_NAND_B,default,43,DEPO_step_043,DEPO_07,0.2748,1,1,current
128L_NAND_B,default,44,LITHO_step_044,LITHO_01,0.6168,1,1,current
128L_NAND_B,default,45,ETCH_step_045,ETCH_05,0.3903,1,1,current
128L_NAND_B,default,46,WET_step_046,WET_05,0.5593,1,1,current
128L_NAND_B,default,47,METRO_step_047,METRO_02,0.4433,1,1,current
128L_NAND_B,default,48,DEPO_step_048,DEPO_09,0.4587,100,1,current
128L_NAND_B,default,49,LITHO_step_049,LITHO_02,0.4746,1,1,current
128L_NAND_B,default,50,ETCH_step_050,ETCH_07,0.4575,1,1,current
128L_NAND_B,default,51,WET_step_051,WET_06,0.4851,100,1,current
128L_NAND_B,default,52,METRO_step_052,METRO_03,0.596,1,1,current
128L_NAND_B,default,53,IMPL_step_053,IMPL_04,0.4243,100,1,current
128L_NAND_B,default,54,DIFF_step_054,DIFF_05,0.4948,25,1,current
128L_NAND_B,default,55,CMP_step_055,CMP_04,0.3894,1,1,current
128L_NAND_B,default,56,METRO_step_056,METRO_03,0.6162,1,1,current
128L_NAND_B,default,57,DEPO_step_057,DEPO_10,0.3265,100,1,current
128L_NAND_B,default,58,LITHO_step_058,LITHO_04,0.6866,1,1,current
128L_NAND_B,default,59,ETCH_step_059,ETCH_08,0.3952,1,1,current
128L_NAND_B,default,60,WET_step_060,WET_07,0.2604,25,1,current
128L_NAND_B,default,61,METRO_step_061,METRO_01,0.4157,1,1,current
128L_NAND_B,default,62,DEPO_step_062,DEPO_10,0.3261,1,1,current
128L_NAND_B,default,63,LITHO_step_063,LITHO_04,0.5147,1,1,current
128L_NAND_B,default,64,ETCH_step_064,ETCH_09,0.3289,1,1,current
128L_NAND_B,default,65,WET_step_065,WET_07,0.3499,100,1,current
128L_NAND_B,default,66,METRO_step_066,METRO_02,0.2269,1,1,current
128L_NAND_B,default,67,IMPL_step_067,IMPL_01,0.3492,100,1,current
128L_NAND_B,default,68,DIFF_step_068,DIFF_06,0.1933,100,1,current
128L_NAND_B,default,69,CMP_step_069,CMP_04,0.2487,1,1,current
128L_NAND_B,default,70,METRO_step_070,METRO_03,0.5025,1,1,current
128L_NAND_C,default,1,DEPO_step_001,DEPO_01,0.5063,1,1,current
128L_NAND_C,default,2,LITHO_step_002,LITHO_06,0.4545,1,1,current
128L_NAND_C,default,3,ETCH_step_003,ETCH_10,0.2993,1,1,current
128L_NAND_C,default,4,WET_step_004,WET_01,0.3943,25,1,current
128L_NAND_C,default,5,METRO_step_005,METRO_03,0.3996,1,1,current
128L_NAND_C,default,6,DEPO_step_006,DEPO_02,0.2826,25,1,current
128L_NAND_C,default,7,LITHO_step_007,LITHO_07,0.628,1,1,current
128L_NAND_C,default,8,ETCH_step_008,ETCH_10,0.5204,1,1,current
128L_NAND_C,default,9,WET_step_009,WET_03,0.3743,1,1,current
128L_NAND_C,default,10,METRO_step_010,METRO_01,0.4032,1,1,current
128L_NAND_C,default,11,IMPL_step_011,IMPL_02,0.4258,1,1,current
128L_NAND_C,default,12,DIFF_step_012,DIFF_08,0.2168,1,1,current
128L_NAND_C,default,13,CMP_step_013,CMP_06,0.3714,1,1,current
128L_NAND_C,default,14,METRO_step_014,METRO_01,0.326,1,1,current
128L_NAND_C,default,15,DEPO_step_015,DEPO_03,0.2962,25,1,current
128L_NAND_C,default,16,LITHO_step_016,LITHO_07,0.3677,1,1,current
128L_NAND_C,default,17,ETCH_step_017,ETCH_12,0.6859,1,1,current
128L_NAND_C,default,18,WET_step_018,WET_03,0.4848,1,1,current
128L_NAND_C,default,19,METRO_step_019,METRO_02,0.337,1,1,current
128L_NAND_C,default,20,DEPO_step_020,DEPO_05,0.475,25,1,current
128L_NAND_C,default,21,LITHO_step_021,LITHO_08,0.6087,1,1,current
128L_NAND_C,default,22,ETCH_step_022,ETCH_01,0.5279,1,1,current
128L_NAND_C,default,23,WET_step_023,WET_05,0.4072,100,1,current
128L_NAND_C,default,24,METRO_step_024,METRO_03,0.3294,1,1,current
128L_NAND_C,default,25,IMPL_step_025,IMPL_02,0.4932,1,1,current
128L_NAND_C,default,26,DIFF_step_026,DIFF_01,0.4501,1,1,current
128L_NAND_C,default,27,CMP_step_027,CMP_06,0.5232,1,1,current
128L_NAND_C,default,28,METRO_step_028,METRO_01,0.484,1,1,current
128L_NAND_C,default,29,DEPO_step_029,DEPO_05,0.548,25,1,current
128L_NAND_C,default,30,LITHO_step_030,LITHO_01,0.3407,1,1,current
128L_NAND_C,default,31,ETCH_step_031,ETCH_02,0.5939,1,1,current
128L_NAND_C,default,32,WET_step_032,WET_05,0.4244,1,1,current
128L_NAND_C,default,33,METRO_step_033,METRO_01,0.7455,1,1,current
128L_NAND_C,default,34,DEPO_step_034,DEPO_07,0.3253,100,1,current
128L_NAND_C,default,35,LITHO_step_035,LITHO_03,0.6733,1,1,current
128L_NAND_C,default,36,ETCH_step_036,ETCH_02,0.4245,1,1,current
128L_NAND_C,default,37,WET_step_037,WET_06,0.329,25,1,current
128L_NAND_C,default,38,METRO_step_038,METRO_02,0.346,1,1,current
128L_NAND_C,default,39,IMPL_step_039,IMPL_03,0.3633,100,1,current
128L_NAND_C,default,40,DIFF_step_040,DIFF_01,0.4543,25,1,current
128L_NAND_C,default,41,CMP_step_041,CMP_02,0.4679,1,1,current
128L_NAND_C,default,42,METRO_step_042,METRO_03,0.3368,1,1,current
128L_NAND_C,default,43,DEPO_step_043,DEPO_08,0.3971,1,1,current
128L_NAND_C,default,44,LITHO_step_044,LITHO_04,0.7606,1,1,current
128L_NAND_C,default,45,ETCH_step_045,ETCH_03,0.6716,1,1,current
128L_NAND_C,default,46,WET_step_046,WET_07,0.4559,100,1,current
128L_NAND_C,default,47,METRO_step_047,METRO_01,0.4046,1,1,current
128L_NAND_C,default,48,DEPO_step_048,DEPO_08,0.4147,100,1,current
128L_NAND_C,default,49,LITHO_step_049,LITHO_04,0.4808,1,1,current
128L_NAND_C,default,50,ETCH_step_050,ETCH_05,0.2943,1,1,current
128L_NAND_C,default,51,WET_step_051,WET_02,0.3703,1,1,current
128L_NAND_C,default,52,METRO_step_052,METRO_02,0.2425,1,1,current
128L_NAND_C,default,53,IMPL_step_053,IMPL_05,0.4509,25,1,current
128L_NAND_C,default,54,DIFF_step_054,DIFF_02,0.4857,25,1,current
128L_NAND_C,default,55,CMP_step_055,CMP_02,0.346,1,1,current
128L_NAND_C,default,56,METRO_step_056,METRO_03,0.6414,1,1,current
128L_NAND_C,default,57,DEPO_step_057,DEPO_09,0.2769,100,1,current
128L_NAND_C,default,58,LITHO_step_058,LITHO_05,0.2578,1,1,current
128L_NAND_C,default,59,ETCH_step_059,ETCH_06,0.4279,1,1,current
128L_NAND_C,default,60,WET_step_060,WET_02,0.5476,1,1,current
128L_NAND_C,default,61,METRO_step_061,METRO_04,0.6629,1,1,current
128L_NAND_C,default,62,DEPO_step_062,DEPO_01,0.3486,100,1,current
128L_NAND_C,default,63,LITHO_step_063,LITHO_06,0.5528,1,1,current
128L_NAND_C,default,64,ETCH_step_064,ETCH_07,0.3954,1,1,current
128L_NAND_C,default,65,WET_step_065,WET_04,0.3798,100,1,current
128L_NAND_C,default,66,METRO_step_066,METRO_04,0.5214,1,1,current
128L_NAND_C,default,67,IMPL_step_067,IMPL_05,0.4865,1,1,current
128L_NAND_C,default,68,DIFF_step_068,DIFF_04,0.2493,1,1,current
128L_NAND_C,default,69,CMP_step_069,CMP_04,0.6229,1,1,current
128L_NAND_C,default,70,METRO_step_070,METRO_01,0.6052,1,1,current
176L_NAND_A,default,1,DEPO_step_001,DEPO_01,0.3316,1,1,current
